TransactionNo,Items,DateTime
7921,Coffee,2017-11-03 09:07:31
7921,Tea,2017-11-03 09:07:31
7922,The Nomad,2017-11-03 09:08:15
7922,Coffee,2017-11-03 09:08:15
7922,Medialuna,2017-11-03 09:08:15
7923,Duck egg,2017-11-03 09:10:06
7923,Tea,2017-11-03 09:10:06
7924,Coffee,2017-11-03 09:18:17
7924,Coffee,2017-11-03 09:18:17
7924,Scone,2017-11-03 09:18:17
7924,Bread,2017-11-03 09:18:17
7925,Scandinavian,2017-11-03 09:25:28
7925,Tea,2017-11-03 09:25:28
7925,Coffee,2017-11-03 09:25:28
7926,Scandinavian,2017-11-03 09:44:39
7926,Bread,2017-11-03 09:44:39
7927,Chocolates,2017-11-03 09:45:28
7927,Coffee,2017-11-03 09:45:28
7927,Coke,2017-11-03 09:45:28
7928,Coffee,2017-11-03 09:56:37
7928,Coffee,2017-11-03 09:56:37
7928,Bread,2017-11-03 09:56:37
7929,Tea,2017-11-03 09:57:50
7929,Tea,2017-11-03 09:57:50
7929,Juice,2017-11-03 09:57:50
7930,Scone,2017-11-03 10:14:53
7930,Pastry,2017-11-03 10:14:53
7930,Coffee,2017-11-03 10:14:53
7931,Coffee,2017-11-03 10:15:36
7931,Coffee,2017-11-03 10:15:36
7932,Baguette,2017-11-03 10:33:59
7933,Tea,2017-11-03 10:38:52
7933,Tea,2017-11-03 10:38:52
7933,Spanish Brunch,2017-11-03 10:38:52
7933,Fudge,2017-11-03 10:38:52
7933,Jam,2017-11-03 10:38:52
7934,Coffee,2017-11-03 10:45:44
7934,Spanish Brunch,2017-11-03 10:45:44
7934,Truffles,2017-11-03 10:45:44
7935,Scone,2017-11-03 11:01:26
7935,Cake,2017-11-03 11:01:26
7935,Scandinavian,2017-11-03 11:01:26
7936,Coffee,2017-11-03 11:03:01
7937,Sandwich,2017-11-03 11:04:28
7937,Coffee,2017-11-03 11:04:28
7938,Bread,2017-11-03 11:05:00
7938,Farm House,2017-11-03 11:05:00
7939,Bread,2017-11-03 11:06:48
7939,Toast,2017-11-03 11:06:48
7939,Cookies,2017-11-03 11:06:48
7940,Bread,2017-11-03 11:09:01
7941,Farm House,2017-11-03 11:14:43
7941,Coffee,2017-11-03 11:14:43
7941,Cookies,2017-11-03 11:14:43
7942,Spanish Brunch,2017-11-03 11:30:56
7942,Bread,2017-11-03 11:30:56
7942,Cake,2017-11-03 11:30:56
7942,Medialuna,2017-11-03 11:30:56
7942,Coffee,2017-11-03 11:30:56
7942,Brownie,2017-11-03 11:30:56
7943,Pastry,2017-11-03 11:32:08
7943,Coffee,2017-11-03 11:32:08
7943,Soup,2017-11-03 11:32:08
7943,Sandwich,2017-11-03 11:32:08
7944,Muffin,2017-11-03 11:42:52
7945,Tea,2017-11-03 11:43:57
7946,Tiffin,2017-11-03 11:45:05
7947,Bread,2017-11-03 11:47:40
7947,Coffee,2017-11-03 11:47:40
7948,Bread,2017-11-03 11:51:09
7949,Hot chocolate,2017-11-03 11:53:37
7949,Bread,2017-11-03 11:53:37
7949,Cookies,2017-11-03 11:53:37
7950,Bread,2017-11-03 12:14:14
7950,Juice,2017-11-03 12:14:14
7950,Cake,2017-11-03 12:14:14
7950,Jammie Dodgers,2017-11-03 12:14:14
7951,Scone,2017-11-03 12:14:45
7951,Bread,2017-11-03 12:14:45
7952,Tea,2017-11-03 12:25:40
7952,Bread,2017-11-03 12:25:40
7952,Hot chocolate,2017-11-03 12:25:40
7952,Tiffin,2017-11-03 12:25:40
7953,Coffee,2017-11-03 12:28:11
7953,Bread,2017-11-03 12:28:11
7954,Coffee,2017-11-03 12:34:38
7955,Cake,2017-11-03 12:37:03
7955,Granola,2017-11-03 12:37:03
7955,Coffee,2017-11-03 12:37:03
7955,Sandwich,2017-11-03 12:37:03
7955,Coffee,2017-11-03 12:37:03
7956,Scone,2017-11-03 12:38:04
7957,Pastry,2017-11-03 12:43:26
7957,Sandwich,2017-11-03 12:43:26
7958,Sandwich,2017-11-03 12:49:35
7958,Sandwich,2017-11-03 12:49:35
7958,Coffee,2017-11-03 12:49:35
7958,Coffee,2017-11-03 12:49:35
7959,Bread,2017-11-03 12:51:08
7959,Pastry,2017-11-03 12:51:08
7959,Cake,2017-11-03 12:51:08
7960,Pastry,2017-11-03 12:55:44
7961,Brownie,2017-11-03 13:04:45
7961,Drinking chocolate spoons ,2017-11-03 13:04:45
7961,Bread,2017-11-03 13:04:45
7961,Coffee,2017-11-03 13:04:45
7961,Sandwich,2017-11-03 13:04:45
7961,Sandwich,2017-11-03 13:04:45
7962,Coffee,2017-11-03 13:13:28
7962,Coffee,2017-11-03 13:13:28
7962,Sandwich,2017-11-03 13:13:28
7962,Sandwich,2017-11-03 13:13:28
7963,Jammie Dodgers,2017-11-03 13:18:46
7963,Bread,2017-11-03 13:18:46
7964,Tea,2017-11-03 13:26:51
7964,Cake,2017-11-03 13:26:51
7965,Coffee,2017-11-03 13:33:57
7965,Coffee,2017-11-03 13:33:57
7966,Tea,2017-11-03 13:38:15
7966,Juice,2017-11-03 13:38:15
7966,Muffin,2017-11-03 13:38:15
7966,Salad,2017-11-03 13:38:15
7967,Tea,2017-11-03 13:39:01
7967,Spanish Brunch,2017-11-03 13:39:01
7968,Spanish Brunch,2017-11-03 14:13:31
7968,Sandwich,2017-11-03 14:13:31
7968,Toast,2017-11-03 14:13:31
7968,Cake,2017-11-03 14:13:31
7968,Medialuna,2017-11-03 14:13:31
7968,Chicken Stew,2017-11-03 14:13:31
7969,Bread,2017-11-03 14:16:51
7970,Soup,2017-11-03 14:26:13
7970,Bread,2017-11-03 14:26:13
7971,Bread,2017-11-03 14:28:49
7971,Coffee,2017-11-03 14:28:49
7971,Juice,2017-11-03 14:28:49
7971,Scone,2017-11-03 14:28:49
7972,Coffee,2017-11-03 14:30:13
7972,Toast,2017-11-03 14:30:13
7972,Scone,2017-11-03 14:30:13
7973,Bread,2017-11-03 14:34:30
7974,Bread,2017-11-03 14:38:18
7974,Bread,2017-11-03 14:38:18
7974,Cake,2017-11-03 14:38:18
7975,Brownie,2017-11-03 14:39:02
7975,Coke,2017-11-03 14:39:02
7976,Coffee,2017-11-03 14:48:36
7976,Sandwich,2017-11-03 14:48:36
7977,Bread,2017-11-03 15:02:31
7977,Jammie Dodgers,2017-11-03 15:02:31
7977,Cake,2017-11-03 15:02:31
7978,Coffee,2017-11-03 15:09:20
7978,Bread,2017-11-03 15:09:20
7978,Scone,2017-11-03 15:09:20
7979,Coffee,2017-11-03 15:11:07
7979,Coffee,2017-11-03 15:11:07
7979,Scone,2017-11-03 15:11:07
7979,Cake,2017-11-03 15:11:07
7980,Sandwich,2017-11-03 15:12:46
7980,Coffee,2017-11-03 15:12:46
7980,Coffee,2017-11-03 15:12:46
7981,Argentina Night,2017-11-03 15:38:20
7981,Vegan Feast,2017-11-03 15:38:20
7982,Coffee,2017-11-03 15:43:23
7982,Cake,2017-11-03 15:43:23
7983,Cake,2017-11-03 15:47:00
7983,Tea,2017-11-03 15:47:00
7984,Tea,2017-11-03 15:49:25
7984,Cake,2017-11-03 15:49:25
7984,Scone,2017-11-03 15:49:25
7985,Bread,2017-11-03 16:16:12
7986,Bread,2017-11-03 16:18:32
7987,Coffee,2017-11-03 16:21:08
7988,Coffee,2017-11-03 16:27:31
7988,Cake,2017-11-03 16:27:31
7989,Coffee,2017-11-03 16:49:44
7990,Coffee,2017-11-03 17:00:08
7991,Bread,2017-11-03 17:11:48
7991,Juice,2017-11-03 17:11:48
7991,Muffin,2017-11-03 17:11:48
7991,Cookies,2017-11-03 17:11:48
7992,The Nomad,2017-11-03 17:13:48
7992,Duck egg,2017-11-03 17:13:48
7992,Coffee,2017-11-03 17:13:48
7992,Coffee,2017-11-03 17:13:48
7992,Tea,2017-11-03 17:13:48
7993,Coffee,2017-11-03 17:15:11
7993,Muffin,2017-11-03 17:15:11
7994,Hot chocolate,2017-11-03 17:16:37
7994,Coffee,2017-11-03 17:16:37
7994,Scone,2017-11-03 17:16:37
7994,Cake,2017-11-03 17:16:37
7995,Coffee,2017-12-03 09:32:42
7995,Pastry,2017-12-03 09:32:42
7996,Coffee,2017-12-03 09:59:30
7996,Pastry,2017-12-03 09:59:30
7997,Scone,2017-12-03 10:12:45
7997,Bread,2017-12-03 10:12:45
7998,Bread,2017-12-03 10:17:42
7999,Coffee,2017-12-03 10:21:21
7999,Sandwich,2017-12-03 10:21:21
7999,Brownie,2017-12-03 10:21:21
8000,Coffee,2017-12-03 10:22:42
8000,Cake,2017-12-03 10:22:42
8001,Scone,2017-12-03 10:27:06
8001,Coffee,2017-12-03 10:27:06
8001,Coffee,2017-12-03 10:27:06
8001,Spanish Brunch,2017-12-03 10:27:06
8002,Coffee,2017-12-03 10:28:29
8002,Coffee,2017-12-03 10:28:29
8003,Bread,2017-12-03 11:02:50
8003,Coffee,2017-12-03 11:02:50
8004,Coffee,2017-12-03 11:13:04
8004,Spanish Brunch,2017-12-03 11:13:04
8005,Spanish Brunch,2017-12-03 11:13:41
8005,Coffee,2017-12-03 11:13:41
8006,Bread,2017-12-03 11:27:18
8007,Cake,2017-12-03 11:36:18
8007,Muffin,2017-12-03 11:36:18
8007,Vegan Feast,2017-12-03 11:36:18
8008,Bread,2017-12-03 11:45:59
8008,Bread,2017-12-03 11:45:59
8008,Brownie,2017-12-03 11:45:59
8009,Coffee,2017-12-03 11:58:39
8010,Bread,2017-12-03 12:03:01
8010,Coffee,2017-12-03 12:03:01
8011,Coffee,2017-12-03 12:07:39
8011,Coffee,2017-12-03 12:07:39
8011,Bread,2017-12-03 12:07:39
8011,Hot chocolate,2017-12-03 12:07:39
8011,Cake,2017-12-03 12:07:39
8011,Cake,2017-12-03 12:07:39
8011,Vegan mincepie,2017-12-03 12:07:39
8011,Bread,2017-12-03 12:07:39
8012,Tea,2017-12-03 12:08:38
8012,Muffin,2017-12-03 12:08:38
8012,Jammie Dodgers,2017-12-03 12:08:38
8013,Bread,2017-12-03 12:09:07
8014,Tea,2017-12-03 12:12:37
8015,Pastry,2017-12-03 12:21:11
8015,Scone,2017-12-03 12:21:11
8015,Coffee,2017-12-03 12:21:11
8015,Tea,2017-12-03 12:21:11
8016,Coffee,2017-12-03 12:32:01
8016,Pastry,2017-12-03 12:32:01
8017,Baguette,2017-12-03 12:33:04
8018,Cookies,2017-12-03 12:34:03
8018,Coffee,2017-12-03 12:34:03
8019,Coffee,2017-12-03 12:35:15
8020,Coffee,2017-12-03 12:48:22
8021,Bread,2017-12-03 12:49:05
8022,Coffee,2017-12-03 13:03:09
8022,Truffles,2017-12-03 13:03:09
8022,Juice,2017-12-03 13:03:09
8023,Coffee,2017-12-03 13:12:47
8024,Coffee,2017-12-03 13:16:18
8025,Smoothies,2017-12-03 13:18:27
8025,Spanish Brunch,2017-12-03 13:18:27
8026,Coffee,2017-12-03 13:25:01
8026,Juice,2017-12-03 13:25:01
8026,Toast,2017-12-03 13:25:01
8026,Muffin,2017-12-03 13:25:01
8027,Bread,2017-12-03 13:44:57
8028,The Nomad,2017-12-03 13:49:15
8028,Coffee,2017-12-03 13:49:15
8029,Hot chocolate,2017-12-03 13:51:47
8030,Bread,2017-12-03 13:54:10
8030,Spanish Brunch,2017-12-03 13:54:10
8031,Tea,2017-12-03 13:55:17
8031,Spanish Brunch,2017-12-03 13:55:17
8032,Coffee,2017-12-03 13:56:32
8032,Smoothies,2017-12-03 13:56:32
8032,Cookies,2017-12-03 13:56:32
8032,Medialuna,2017-12-03 13:56:32
8032,Scone,2017-12-03 13:56:32
8033,Half slice Monster ,2017-12-03 13:58:29
8033,Tiffin,2017-12-03 13:58:29
8033,Coffee,2017-12-03 13:58:29
8033,Juice,2017-12-03 13:58:29
8034,Baguette,2017-12-03 13:59:59
8035,Coffee,2017-12-03 14:08:26
8035,Coke,2017-12-03 14:08:26
8035,Tea,2017-12-03 14:08:26
8035,Sandwich,2017-12-03 14:08:26
8035,Spanish Brunch,2017-12-03 14:08:26
8036,Bread,2017-12-03 14:14:33
8037,Hot chocolate,2017-12-03 14:17:11
8037,Coffee,2017-12-03 14:17:11
8037,Cookies,2017-12-03 14:17:11
8038,Soup,2017-12-03 14:18:30
8038,Coffee,2017-12-03 14:18:30
8038,Cake,2017-12-03 14:18:30
8039,Bread,2017-12-03 14:28:36
8040,Coffee,2017-12-03 14:30:12
8041,Bread,2017-12-03 14:32:26
8041,Mineral water,2017-12-03 14:32:26
8041,Drinking chocolate spoons ,2017-12-03 14:32:26
8041,Coffee,2017-12-03 14:32:26
8042,Hot chocolate,2017-12-03 14:33:44
8043,Tea,2017-12-03 14:43:23
8043,Tea,2017-12-03 14:43:23
8043,Cake,2017-12-03 14:43:23
8044,Tea,2017-12-03 14:46:46
8044,Coffee,2017-12-03 14:46:46
8044,Cake,2017-12-03 14:46:46
8044,Jammie Dodgers,2017-12-03 14:46:46
8045,Medialuna,2017-12-03 15:00:54
8046,Scone,2017-12-03 15:01:14
8047,Hot chocolate,2017-12-03 15:10:41
8047,Cake,2017-12-03 15:10:41
8048,Medialuna,2017-12-03 15:14:32
8048,Muffin,2017-12-03 15:14:32
8048,Spanish Brunch,2017-12-03 15:14:32
8048,Chicken Stew,2017-12-03 15:14:32
8048,Coffee,2017-12-03 15:14:32
8049,Farm House,2017-12-03 15:15:28
8050,Coffee,2017-12-03 15:16:19
8050,Cake,2017-12-03 15:16:19
8051,Cake,2017-12-03 15:22:12
8051,Cookies,2017-12-03 15:22:12
8051,Tea,2017-12-03 15:22:12
8051,Coffee,2017-12-03 15:22:12
8051,Sandwich,2017-12-03 15:22:12
8051,Soup,2017-12-03 15:22:12
8052,Coffee,2017-12-03 15:25:32
8052,Cookies,2017-12-03 15:25:32
8053,Bread,2017-12-03 15:38:22
8053,Cake,2017-12-03 15:38:22
8054,Coffee,2017-12-03 15:45:06
8054,Coffee,2017-12-03 15:45:06
8054,Spanish Brunch,2017-12-03 15:45:06
8054,Sandwich,2017-12-03 15:45:06
8055,Coffee,2017-12-03 15:45:55
8055,Cookies,2017-12-03 15:45:55
8056,Bread,2017-12-03 16:28:00
8056,Hot chocolate,2017-12-03 16:28:00
8056,Sandwich,2017-12-03 16:28:00
8056,Chocolates,2017-12-03 16:28:00
8057,Pastry,2017-03-13 08:21:24
8057,Coffee,2017-03-13 08:21:24
8058,Coffee,2017-03-13 08:36:43
8058,Jammie Dodgers,2017-03-13 08:36:43
8059,Coffee,2017-03-13 09:13:42
8060,Cake,2017-03-13 09:16:55
8061,Pastry,2017-03-13 09:31:19
8061,Bread,2017-03-13 09:31:19
8061,Jam,2017-03-13 09:31:19
8062,Bread,2017-03-13 10:07:25
8063,Tea,2017-03-13 10:15:06
8064,Tea,2017-03-13 10:21:50
8064,Coffee,2017-03-13 10:21:50
8064,Spanish Brunch,2017-03-13 10:21:50
8065,Afternoon with the baker,2017-03-13 10:31:52
8066,Bread,2017-03-13 10:35:26
8067,Coffee,2017-03-13 10:56:12
8067,Cookies,2017-03-13 10:56:12
8068,Coffee,2017-03-13 10:58:58
8068,Tea,2017-03-13 10:58:58
8068,Cookies,2017-03-13 10:58:58
8068,Cake,2017-03-13 10:58:58
8069,Coffee,2017-03-13 11:01:08
8069,Coffee,2017-03-13 11:01:08
8070,Coffee,2017-03-13 11:10:36
8070,Coffee,2017-03-13 11:10:36
8071,Coffee,2017-03-13 11:26:19
8071,Coffee,2017-03-13 11:26:19
8071,Muffin,2017-03-13 11:26:19
8072,Bread,2017-03-13 11:30:31
8073,Tea,2017-03-13 11:34:04
8074,Coffee,2017-03-13 11:39:11
8074,Pastry,2017-03-13 11:39:11
8074,Pastry,2017-03-13 11:39:11
8075,Sandwich,2017-03-13 11:45:36
8075,Sandwich,2017-03-13 11:45:36
8075,Tea,2017-03-13 11:45:36
8075,Coffee,2017-03-13 11:45:36
8077,Bread,2017-03-13 11:57:44
8078,Tea,2017-03-13 12:03:03
8078,Cake,2017-03-13 12:03:03
8079,Coffee,2017-03-13 12:03:25
8080,Baguette,2017-03-13 12:05:56
8081,Baguette,2017-03-13 12:12:25
8081,Scone,2017-03-13 12:12:25
8082,Coffee,2017-03-13 12:14:46
8083,Coffee,2017-03-13 12:24:38
8083,Coffee,2017-03-13 12:24:38
8083,Pastry,2017-03-13 12:24:38
8083,Pastry,2017-03-13 12:24:38
8084,Coffee,2017-03-13 12:31:00
8084,Pastry,2017-03-13 12:31:00
8085,Pastry,2017-03-13 12:49:30
8086,Bread,2017-03-13 12:51:15
8087,Pastry,2017-03-13 13:03:59
8087,Pastry,2017-03-13 13:03:59
8087,Coffee,2017-03-13 13:03:59
8088,Tea,2017-03-13 13:14:10
8088,Bread,2017-03-13 13:14:10
8089,Baguette,2017-03-13 13:20:14
8089,Coffee,2017-03-13 13:20:14
8090,Bread,2017-03-13 13:45:09
8091,Truffles,2017-03-13 13:48:38
8091,Tea,2017-03-13 13:48:38
8091,Soup,2017-03-13 13:48:38
8091,Salad,2017-03-13 13:48:38
8091,Cookies,2017-03-13 13:48:38
8091,Bread,2017-03-13 13:48:38
8092,Soup,2017-03-13 13:49:47
8093,Coffee,2017-03-13 14:03:20
8093,Soup,2017-03-13 14:03:20
8093,Afternoon with the baker,2017-03-13 14:03:20
8094,Coffee,2017-03-13 14:04:18
8094,Afternoon with the baker,2017-03-13 14:04:18
8094,Spanish Brunch,2017-03-13 14:04:18
8095,Sandwich,2017-03-13 14:11:55
8096,Coffee,2017-03-13 14:12:07
8097,Sandwich,2017-03-13 14:14:36
8097,Coffee,2017-03-13 14:14:36
8098,Sandwich,2017-03-13 14:27:03
8098,Coffee,2017-03-13 14:27:03
8099,Coffee,2017-03-13 14:27:38
8099,Sandwich,2017-03-13 14:27:38
8100,Salad,2017-03-13 14:46:20
8100,Tea,2017-03-13 14:46:20
8101,Juice,2017-03-13 14:46:52
8102,Sandwich,2017-03-13 15:37:53
8103,Tea,2017-03-13 15:39:26
8103,Coffee,2017-03-13 15:39:26
8103,Hot chocolate,2017-03-13 15:39:26
8104,Coffee,2017-03-13 15:42:46
8104,Coffee,2017-03-13 15:42:46
8104,Soup,2017-03-13 15:42:46
8106,Tea,2017-03-13 16:09:55
8106,Cake,2017-03-13 16:09:55
8107,Cake,2017-03-13 16:17:42
8107,Bread,2017-03-13 16:17:42
8108,Jammie Dodgers,2017-03-13 16:39:28
8108,Cake,2017-03-13 16:39:28
8108,Coffee,2017-03-13 16:39:28
8108,Coffee,2017-03-13 16:39:28
8109,Coffee,2017-03-13 17:02:41
8109,Salad,2017-03-13 17:02:41
8110,Baguette,2017-03-14 08:26:40
8111,Coffee,2017-03-14 08:31:22
8111,Jammie Dodgers,2017-03-14 08:31:22
8111,Pastry,2017-03-14 08:31:22
8112,Coffee,2017-03-14 09:06:39
8112,Cookies,2017-03-14 09:06:39
8113,Coffee,2017-03-14 09:17:46
8113,Pastry,2017-03-14 09:17:46
8113,Farm House,2017-03-14 09:17:46
8114,Bread,2017-03-14 09:35:18
8115,Coffee,2017-03-14 09:54:38
8116,Coffee,2017-03-14 10:02:29
8116,Baguette,2017-03-14 10:02:29
8117,Coffee,2017-03-14 10:11:34
8117,Toast,2017-03-14 10:11:34
8117,Tea,2017-03-14 10:11:34
8118,Pastry,2017-03-14 10:16:32
8119,Bread,2017-03-14 10:24:55
8120,Coffee,2017-03-14 10:57:47
8120,Coffee,2017-03-14 10:57:47
8120,Pastry,2017-03-14 10:57:47
8121,Bread,2017-03-14 10:58:42
8121,Salad,2017-03-14 10:58:42
8122,Bread,2017-03-14 10:59:24
8122,Pastry,2017-03-14 10:59:24
8123,Coffee,2017-03-14 11:06:15
8124,Bread,2017-03-14 11:14:41
8124,Coffee,2017-03-14 11:14:41
8124,Toast,2017-03-14 11:14:41
8126,Coffee,2017-03-14 11:30:45
8127,Coffee,2017-03-14 11:32:24
8129,Gift voucher,2017-03-14 11:42:39
8129,Bread,2017-03-14 11:42:39
8130,Pastry,2017-03-14 11:55:49
8130,Bread,2017-03-14 11:55:49
8131,Sandwich,2017-03-14 12:24:52
8132,Mineral water,2017-03-14 12:25:14
8133,Coffee,2017-03-14 12:32:10
8133,Pastry,2017-03-14 12:32:10
8134,Truffles,2017-03-14 12:35:36
8134,Chicken Stew,2017-03-14 12:35:36
8135,Pastry,2017-03-14 12:36:30
8136,Coffee,2017-03-14 12:47:42
8136,Jammie Dodgers,2017-03-14 12:47:42
8136,Sandwich,2017-03-14 12:47:42
8137,Bread,2017-03-14 13:29:36
8137,Cookies,2017-03-14 13:29:36
8138,Tea,2017-03-14 13:43:47
8138,Coffee,2017-03-14 13:43:47
8138,Medialuna,2017-03-14 13:43:47
8140,Chicken Stew,2017-03-14 13:51:53
8141,Coffee,2017-03-14 13:53:07
8142,Tea,2017-03-14 14:23:44
8142,Juice,2017-03-14 14:23:44
8142,Sandwich,2017-03-14 14:23:44
8142,Chicken Stew,2017-03-14 14:23:44
8143,Tea,2017-03-14 14:30:47
8143,Tea,2017-03-14 14:30:47
8144,Bread,2017-03-14 14:35:06
8144,Sandwich,2017-03-14 14:35:06
8144,Cake,2017-03-14 14:35:06
8145,Coffee,2017-03-14 14:49:03
8145,Muffin,2017-03-14 14:49:03
8146,Coffee,2017-03-14 15:25:53
8146,Juice,2017-03-14 15:25:53
8146,Bakewell,2017-03-14 15:25:53
8147,Cake,2017-03-14 15:29:13
8147,Cookies,2017-03-14 15:29:13
8147,Juice,2017-03-14 15:29:13
8147,Cookies,2017-03-14 15:29:13
8148,Soup,2017-03-14 15:33:43
8148,Chicken Stew,2017-03-14 15:33:43
8149,Coffee,2017-03-14 15:35:56
8149,Bakewell,2017-03-14 15:35:56
8150,Juice,2017-03-14 15:41:14
8150,Coffee,2017-03-14 15:41:14
8151,Coffee,2017-03-14 15:46:24
8151,Bread,2017-03-14 15:46:24
8152,Tea,2017-03-14 15:55:13
8152,Bread,2017-03-14 15:55:13
8153,Bakewell,2017-03-14 15:55:36
8153,Tea,2017-03-14 15:55:36
8154,Coffee,2017-03-14 16:11:06
8154,Coffee,2017-03-14 16:11:06
8154,Cake,2017-03-14 16:11:06
8155,Coffee,2017-03-14 16:19:16
8155,Coffee,2017-03-14 16:19:16
8155,Bakewell,2017-03-14 16:19:16
8156,Coffee,2017-03-14 16:26:43
8156,Juice,2017-03-14 16:26:43
8156,Cookies,2017-03-14 16:26:43
8156,Cake,2017-03-14 16:26:43
8157,Hot chocolate,2017-03-14 16:46:14
8157,Coffee,2017-03-14 16:46:14
8157,Sandwich,2017-03-14 16:46:14
8157,Cake,2017-03-14 16:46:14
8159,Medialuna,2017-03-14 17:33:43
8160,Bread,2017-03-14 17:38:40
8161,Cake,2017-03-14 17:49:26
8161,Cake,2017-03-14 17:49:26
8161,Cookies,2017-03-14 17:49:26
8161,Jammie Dodgers,2017-03-14 17:49:26
8161,Vegan Feast,2017-03-14 17:49:26
8162,Bread,2017-03-15 08:57:07
8163,Coffee,2017-03-15 08:58:56
8164,Coffee,2017-03-15 09:02:33
8165,Bread,2017-03-15 09:08:58
8165,Baguette,2017-03-15 09:08:58
8166,Bread,2017-03-15 09:12:46
8166,Coffee,2017-03-15 09:12:46
8166,Pastry,2017-03-15 09:12:46
8167,Pastry,2017-03-15 09:20:37
8167,Coffee,2017-03-15 09:20:37
8169,Bread,2017-03-15 09:44:29
8170,Bread,2017-03-15 09:50:20
8171,Cake,2017-03-15 10:04:43
8171,Pastry,2017-03-15 10:04:43
8172,Toast,2017-03-15 10:06:45
8173,Hot chocolate,2017-03-15 10:11:24
8174,Coffee,2017-03-15 10:57:50
8175,Coffee,2017-03-15 11:13:19
8175,Coffee,2017-03-15 11:13:19
8175,Sandwich,2017-03-15 11:13:19
8176,Coffee,2017-03-15 11:14:11
8176,Cookies,2017-03-15 11:14:11
8177,Coffee,2017-03-15 11:33:38
8177,Cake,2017-03-15 11:33:38
8178,Bread,2017-03-15 11:38:43
8179,Bread,2017-03-15 11:44:25
8180,Bread,2017-03-15 11:47:52
8180,Jam,2017-03-15 11:47:52
8180,Christmas common,2017-03-15 11:47:52
8181,Coffee,2017-03-15 11:52:15
8181,Coffee,2017-03-15 11:52:15
8182,Coke,2017-03-15 11:56:09
8182,Salad,2017-03-15 11:56:09
8183,Extra Salami or Feta,2017-03-15 11:56:26
8184,Cookies,2017-03-15 12:03:37
8185,Cake,2017-03-15 12:32:36
8186,Truffles,2017-03-15 12:36:22
8186,Pastry,2017-03-15 12:36:22
8187,Cookies,2017-03-15 12:38:09
8187,Baguette,2017-03-15 12:38:09
8188,Coffee,2017-03-15 12:58:42
8189,Brownie,2017-03-15 13:32:56
8190,Coffee,2017-03-15 14:09:54
8190,Toast,2017-03-15 14:09:54
8191,Tea,2017-03-15 14:20:02
8191,Tea,2017-03-15 14:20:02
8191,Cookies,2017-03-15 14:20:02
8191,Pastry,2017-03-15 14:20:02
8192,Coke,2017-03-15 14:25:07
8193,Brownie,2017-03-15 14:34:16
8193,Coffee,2017-03-15 14:34:16
8194,Coffee,2017-03-15 14:36:57
8194,Cake,2017-03-15 14:36:57
8195,Sandwich,2017-03-15 14:38:50
8195,Truffles,2017-03-15 14:38:50
8195,Cake,2017-03-15 14:38:50
8196,Cake,2017-03-15 14:55:37
8196,Bakewell,2017-03-15 14:55:37
8196,Tea,2017-03-15 14:55:37
8196,Coffee,2017-03-15 14:55:37
8197,Cake,2017-03-15 15:15:17
8197,Pastry,2017-03-15 15:15:17
8197,Hot chocolate,2017-03-15 15:15:17
8197,Coffee,2017-03-15 15:15:17
8198,Brownie,2017-03-15 15:29:22
8199,Coffee,2017-03-15 16:08:52
8199,Scone,2017-03-15 16:08:52
8200,Cake,2017-03-15 16:26:31
8200,Baguette,2017-03-15 16:26:31
8201,Coffee,2017-03-15 16:27:37
8201,Tea,2017-03-15 16:27:37
8202,Coffee,2017-03-15 16:30:12
8202,Bread,2017-03-15 16:30:12
8202,Cake,2017-03-15 16:30:12
8202,Bread,2017-03-15 16:30:12
8203,Bread,2017-03-15 16:30:32
8204,Bread,2017-03-15 16:40:25
8205,Coffee,2017-03-15 16:41:21
8205,Scone,2017-03-15 16:41:21
8206,Bread,2017-03-15 16:42:22
8206,Coffee,2017-03-15 16:42:22
8206,Coffee,2017-03-15 16:42:22
8207,Juice,2017-03-15 17:10:29
8207,Coffee,2017-03-15 17:10:29
8207,Cake,2017-03-15 17:10:29
8208,Coffee,2017-03-15 17:12:23
8208,Brownie,2017-03-15 17:12:23
8209,Baguette,2017-03-16 08:04:56
8209,Cookies,2017-03-16 08:04:56
8210,Medialuna,2017-03-16 08:10:27
8210,Bread,2017-03-16 08:10:27
8210,Bread,2017-03-16 08:10:27
8210,Coffee,2017-03-16 08:10:27
8210,Mineral water,2017-03-16 08:10:27
8211,Coffee,2017-03-16 08:28:29
8211,Cookies,2017-03-16 08:28:29
8212,Coffee,2017-03-16 08:42:19
8212,Bread,2017-03-16 08:42:19
8213,Coffee,2017-03-16 08:46:13
8213,Toast,2017-03-16 08:46:13
8214,Bread,2017-03-16 09:15:52
8214,Pastry,2017-03-16 09:15:52
8215,Bread,2017-03-16 09:22:15
8215,Coffee,2017-03-16 09:22:15
8215,Pastry,2017-03-16 09:22:15
8216,Coffee,2017-03-16 09:28:14
8216,Bread,2017-03-16 09:28:14
8216,Toast,2017-03-16 09:28:14
8217,Coffee,2017-03-16 09:41:31
8218,Farm House,2017-03-16 09:47:27
8219,Bread,2017-03-16 09:56:03
8219,Coffee,2017-03-16 09:56:03
8219,Pastry,2017-03-16 09:56:03
8220,Coffee,2017-03-16 10:06:17
8220,Hot chocolate,2017-03-16 10:06:17
8220,Cookies,2017-03-16 10:06:17
8221,Coffee,2017-03-16 10:19:04
8221,Toast,2017-03-16 10:19:04
8221,Granola,2017-03-16 10:19:04
